DOY_Cont,Label,Depth,SM_%
362.3125,SM_Depth_6,2,7.9
362.3125,SM_Depth_8,2.7,5.5
362.3125,SM_Depth_9,3,14.1
362.32291667,SM_Depth_1,0.05,30.1
362.32291667,SM_Depth_2,0.1,23.7
362.32291667,SM_Depth_3,0.2,26.0
362.32291667,SM_Depth_4,0.5,18.9
362.32291667,SM_Depth_5,1,11.2
362.32291667,SM_Depth_7,2.5,4.5
362.32291667,SM_Depth_6,2,7.9
362.32291667,SM_Depth_8,2.7,5.5
362.32291667,SM_Depth_9,3,14.1
362.33333333,SM_Depth_1,0.05,30.1
362.33333333,SM_Depth_2,0.1,23.7
362.33333333,SM_Depth_3,0.2,26.0
362.33333333,SM_Depth_4,0.5,18.9
362.33333333,SM_Depth_5,1,11.2
362.33333333,SM_Depth_7,2.5,4.5
362.33333333,SM_Depth_6,2,7.9
362.33333333,SM_Depth_8,2.7,5.5
362.33333333,SM_Depth_9,3,14.1
362.34375,SM_Depth_1,0.05,30.1
362.34375,SM_Depth_2,0.1,23.7
362.34375,SM_Depth_3,0.2,26.0
362.34375,SM_Depth_4,0.5,18.9
362.34375,SM_Depth_5,1,11.2
362.34375,SM_Depth_7,2.5,4.5
362.34375,SM_Depth_6,2,7.9
362.34375,SM_Depth_8,2.7,5.5
362.34375,SM_Depth_9,3,14.1
362.35416667,SM_Depth_1,0.05,30.1
362.35416667,SM_Depth_2,0.1,23.7
362.35416667,SM_Depth_3,0.2,26.0
362.35416667,SM_Depth_4,0.5,18.9
362.35416667,SM_Depth_5,1,11.2
362.35416667,SM_Depth_7,2.5,4.5
362.35416667,SM_Depth_6,2,7.9
362.35416667,SM_Depth_8,2.7,5.5
362.35416667,SM_Depth_9,3,14.1
362.36458333,SM_Depth_1,0.05,30.1
362.36458333,SM_Depth_2,0.1,23.7
362.36458333,SM_Depth_3,0.2,26.0
362.36458333,SM_Depth_4,0.5,18.9
362.36458333,SM_Depth_5,1,11.2
362.36458333,SM_Depth_7,2.5,4.5
362.36458333,SM_Depth_6,2,7.9
362.36458333,SM_Depth_8,2.7,5.5
362.36458333,SM_Depth_9,3,14.1
362.375,SM_Depth_1,0.05,30.2
362.375,SM_Depth_2,0.1,23.7
362.375,SM_Depth_3,0.2,26.0
362.375,SM_Depth_4,0.5,18.9
362.375,SM_Depth_5,1,11.2
362.375,SM_Depth_7,2.5,4.5
362.375,SM_Depth_6,2,7.9
362.375,SM_Depth_8,2.7,5.5
362.375,SM_Depth_9,3,14.1
362.38541667,SM_Depth_1,0.05,30.2
362.38541667,SM_Depth_2,0.1,23.7
362.38541667,SM_Depth_3,0.2,26.0
362.38541667,SM_Depth_4,0.5,18.9
362.38541667,SM_Depth_5,1,11.2
362.38541667,SM_Depth_7,2.5,4.5
362.38541667,SM_Depth_6,2,7.9
362.38541667,SM_Depth_8,2.7,5.5
362.38541667,SM_Depth_9,3,14.1
362.39583333,SM_Depth_1,0.05,30.2
362.39583333,SM_Depth_2,0.1,23.7
362.39583333,SM_Depth_3,0.2,26.0
362.39583333,SM_Depth_4,0.5,18.9
362.39583333,SM_Depth_5,1,11.2
362.39583333,SM_Depth_7,2.5,4.5
362.39583333,SM_Depth_6,2,7.9
362.39583333,SM_Depth_8,2.7,5.5
362.39583333,SM_Depth_9,3,14.1
362.40625,SM_Depth_1,0.05,30.1
362.40625,SM_Depth_2,0.1,23.7
362.40625,SM_Depth_3,0.2,26.0
362.40625,SM_Depth_4,0.5,18.9
362.40625,SM_Depth_5,1,11.2
362.40625,SM_Depth_7,2.5,4.5
362.40625,SM_Depth_6,2,7.9
362.40625,SM_Depth_8,2.7,5.5
362.40625,SM_Depth_9,3,14.1
362.41666667,SM_Depth_1,0.05,30.1
362.41666667,SM_Depth_2,0.1,23.7
362.41666667,SM_Depth_3,0.2,26.0
362.41666667,SM_Depth_4,0.5,18.9
362.41666667,SM_Depth_5,1,11.2
362.41666667,SM_Depth_7,2.5,4.5
362.41666667,SM_Depth_6,2,7.9
362.41666667,SM_Depth_8,2.7,5.5
362.41666667,SM_Depth_9,3,14.1
362.42708333,SM_Depth_1,0.05,30.1
362.42708333,SM_Depth_2,0.1,23.7
362.42708333,SM_Depth_3,0.2,26.0
362.42708333,SM_Depth_4,0.5,18.9
362.42708333,SM_Depth_5,1,11.2
362.42708333,SM_Depth_7,2.5,4.5
362.42708333,SM_Depth_6,2,7.9
362.42708333,SM_Depth_8,2.7,5.5
362.42708333,SM_Depth_9,3,14.1
362.4375,SM_Depth_1,0.05,30.1
362.4375,SM_Depth_2,0.1,23.7
362.4375,SM_Depth_3,0.2,26.0
362.4375,SM_Depth_4,0.5,18.9
362.4375,SM_Depth_5,1,11.2
362.4375,SM_Depth_7,2.5,4.5
362.4375,SM_Depth_6,2,7.9
362.4375,SM_Depth_8,2.7,5.5
362.4375,SM_Depth_9,3,14.1
362.44791667,SM_Depth_1,0.05,30.1
362.44791667,SM_Depth_2,0.1,23.7
362.44791667,SM_Depth_3,0.2,26.0
362.44791667,SM_Depth_4,0.5,18.9
362.44791667,SM_Depth_5,1,11.2
362.44791667,SM_Depth_7,2.5,4.5
362.44791667,SM_Depth_6,2,7.9
362.44791667,SM_Depth_8,2.7,5.5
362.44791667,SM_Depth_9,3,14.1
362.45833333,SM_Depth_1,0.05,30.1
362.45833333,SM_Depth_2,0.1,23.7
362.45833333,SM_Depth_3,0.2,26.0
362.45833333,SM_Depth_4,0.5,18.8
362.45833333,SM_Depth_5,1,11.2
362.45833333,SM_Depth_7,2.5,4.5
362.45833333,SM_Depth_6,2,7.9
362.45833333,SM_Depth_8,2.7,5.5
362.45833333,SM_Depth_9,3,14.1
362.46875,SM_Depth_1,0.05,30.1
362.46875,SM_Depth_2,0.1,23.6
362.46875,SM_Depth_3,0.2,26.0
362.46875,SM_Depth_4,0.5,18.8
362.46875,SM_Depth_5,1,11.2
362.46875,SM_Depth_7,2.5,4.5
362.46875,SM_Depth_6,2,7.9
362.46875,SM_Depth_8,2.7,5.5
362.46875,SM_Depth_9,3,14.1
362.47916667,SM_Depth_1,0.05,30.1
362.47916667,SM_Depth_2,0.1,23.6
362.47916667,SM_Depth_3,0.2,26.0
362.47916667,SM_Depth_4,0.5,18.8
362.47916667,SM_Depth_5,1,11.2
362.47916667,SM_Depth_7,2.5,4.5
362.47916667,SM_Depth_6,2,7.9
362.47916667,SM_Depth_8,2.7,5.5
362.47916667,SM_Depth_9,3,14.1
362.48958333,SM_Depth_1,0.05,30.1
362.48958333,SM_Depth_2,0.1,23.6
362.48958333,SM_Depth_3,0.2,26.0
362.48958333,SM_Depth_4,0.5,18.8
362.48958333,SM_Depth_5,1,11.2
362.48958333,SM_Depth_7,2.5,4.5
362.48958333,SM_Depth_6,2,7.9
362.48958333,SM_Depth_8,2.7,5.5
362.48958333,SM_Depth_9,3,14.1
362.5,SM_Depth_1,0.05,30.1
362.5,SM_Depth_2,0.1,23.6
362.5,SM_Depth_3,0.2,26.0
362.5,SM_Depth_4,0.5,18.8
362.5,SM_Depth_5,1,11.2
362.5,SM_Depth_7,2.5,4.5
362.5,SM_Depth_6,2,7.9
362.5,SM_Depth_8,2.7,5.5
362.5,SM_Depth_9,3,14.1
362.51041667,SM_Depth_1,0.05,30.0
362.51041667,SM_Depth_2,0.1,23.6
362.51041667,SM_Depth_3,0.2,26.0
362.51041667,SM_Depth_4,0.5,18.8
362.51041667,SM_Depth_5,1,11.2
362.51041667,SM_Depth_7,2.5,4.5
362.51041667,SM_Depth_6,2,7.9
362.51041667,SM_Depth_8,2.7,5.5
362.51041667,SM_Depth_9,3,14.1
362.52083333,SM_Depth_1,0.05,30.0
362.52083333,SM_Depth_2,0.1,23.6
362.52083333,SM_Depth_3,0.2,25.9
362.52083333,SM_Depth_4,0.5,18.8
362.52083333,SM_Depth_5,1,11.2
362.52083333,SM_Depth_7,2.5,4.5
362.52083333,SM_Depth_6,2,7.9
362.52083333,SM_Depth_8,2.7,5.5
362.52083333,SM_Depth_9,3,14.1
362.53125,SM_Depth_1,0.05,30.0
362.53125,SM_Depth_2,0.1,23.5
362.53125,SM_Depth_3,0.2,25.9
362.53125,SM_Depth_4,0.5,18.8
362.53125,SM_Depth_5,1,11.2
362.53125,SM_Depth_7,2.5,4.5
362.53125,SM_Depth_6,2,7.9
362.53125,SM_Depth_8,2.7,5.5
362.53125,SM_Depth_9,3,14.1
362.54166667,SM_Depth_1,0.05,30.0
362.54166667,SM_Depth_2,0.1,23.5
362.54166667,SM_Depth_3,0.2,25.9
362.54166667,SM_Depth_4,0.5,18.8
362.54166667,SM_Depth_5,1,11.2
362.54166667,SM_Depth_7,2.5,4.5
362.54166667,SM_Depth_6,2,7.8
362.54166667,SM_Depth_8,2.7,5.5
362.54166667,SM_Depth_9,3,14.1
362.55208333,SM_Depth_1,0.05,30.0
362.55208333,SM_Depth_2,0.1,23.5
362.55208333,SM_Depth_3,0.2,25.9
362.55208333,SM_Depth_4,0.5,18.8
362.55208333,SM_Depth_5,1,11.2
362.55208333,SM_Depth_7,2.5,4.5
362.55208333,SM_Depth_6,2,7.9
362.55208333,SM_Depth_8,2.7,5.5
362.55208333,SM_Depth_9,3,14.1
362.5625,SM_Depth_1,0.05,30.0
362.5625,SM_Depth_2,0.1,23.5
362.5625,SM_Depth_3,0.2,25.9
362.5625,SM_Depth_4,0.5,18.8
362.5625,SM_Depth_5,1,11.2
362.5625,SM_Depth_7,2.5,4.5
362.5625,SM_Depth_6,2,7.9
362.5625,SM_Depth_8,2.7,5.5
362.5625,SM_Depth_9,3,14.1
362.57291667,SM_Depth_1,0.05,29.9
362.57291667,SM_Depth_2,0.1,23.5
362.57291667,SM_Depth_3,0.2,25.9
362.57291667,SM_Depth_4,0.5,18.7
362.57291667,SM_Depth_5,1,11.2
362.57291667,SM_Depth_7,2.5,4.5
362.57291667,SM_Depth_6,2,7.9
362.57291667,SM_Depth_8,2.7,5.5
362.57291667,SM_Depth_9,3,14.1
362.58333333,SM_Depth_1,0.05,29.9
362.58333333,SM_Depth_2,0.1,23.5
362.58333333,SM_Depth_3,0.2,25.9
362.58333333,SM_Depth_4,0.5,18.7
362.58333333,SM_Depth_5,1,11.2
362.58333333,SM_Depth_7,2.5,4.5
362.58333333,SM_Depth_6,2,7.9
362.58333333,SM_Depth_8,2.7,5.5
362.58333333,SM_Depth_9,3,14.1
362.59375,SM_Depth_1,0.05,29.9
362.59375,SM_Depth_2,0.1,23.5
362.59375,SM_Depth_3,0.2,25.9
362.59375,SM_Depth_4,0.5,18.7
362.59375,SM_Depth_5,1,11.2
362.59375,SM_Depth_7,2.5,4.5
362.59375,SM_Depth_6,2,7.9
362.59375,SM_Depth_8,2.7,5.5
362.59375,SM_Depth_9,3,14.1
362.60416667,SM_Depth_1,0.05,29.9
362.60416667,SM_Depth_2,0.1,23.4
362.60416667,SM_Depth_3,0.2,25.9
362.60416667,SM_Depth_4,0.5,18.7
362.60416667,SM_Depth_5,1,11.2
362.60416667,SM_Depth_7,2.5,4.5
362.60416667,SM_Depth_6,2,7.9
362.60416667,SM_Depth_8,2.7,5.5
362.60416667,SM_Depth_9,3,14.1
362.61458333,SM_Depth_1,0.05,29.9
362.61458333,SM_Depth_2,0.1,23.4
362.61458333,SM_Depth_3,0.2,25.9
362.61458333,SM_Depth_4,0.5,18.7
362.61458333,SM_Depth_5,1,11.2
362.61458333,SM_Depth_7,2.5,4.5
362.61458333,SM_Depth_6,2,7.9
362.61458333,SM_Depth_8,2.7,5.5
362.61458333,SM_Depth_9,3,14.1
362.625,SM_Depth_1,0.05,29.9
362.625,SM_Depth_2,0.1,23.4
362.625,SM_Depth_3,0.2,25.9
362.625,SM_Depth_4,0.5,18.7
362.625,SM_Depth_5,1,11.2
362.625,SM_Depth_7,2.5,4.5
362.625,SM_Depth_6,2,7.9
362.625,SM_Depth_8,2.7,5.5
362.625,SM_Depth_9,3,14.1
362.63541667,SM_Depth_1,0.05,29.8
362.63541667,SM_Depth_2,0.1,23.4
362.63541667,SM_Depth_3,0.2,25.9
362.63541667,SM_Depth_4,0.5,18.7
362.63541667,SM_Depth_5,1,11.2
362.63541667,SM_Depth_7,2.5,4.5
362.63541667,SM_Depth_6,2,7.9
362.63541667,SM_Depth_8,2.7,5.5
362.63541667,SM_Depth_9,3,14.1
362.64583333,SM_Depth_1,0.05,29.8
362.64583333,SM_Depth_2,0.1,23.4
362.64583333,SM_Depth_3,0.2,25.9
362.64583333,SM_Depth_4,0.5,18.7
362.64583333,SM_Depth_5,1,11.2
362.64583333,SM_Depth_7,2.5,4.5
362.64583333,SM_Depth_6,2,7.9
362.64583333,SM_Depth_8,2.7,5.5
362.64583333,SM_Depth_9,3,14.1
362.65625,SM_Depth_1,0.05,29.8
362.65625,SM_Depth_2,0.1,23.4
362.65625,SM_Depth_3,0.2,25.9
362.65625,SM_Depth_4,0.5,18.6
362.65625,SM_Depth_5,1,11.2
362.65625,SM_Depth_7,2.5,4.5
362.65625,SM_Depth_6,2,7.9
362.65625,SM_Depth_8,2.7,5.5
362.65625,SM_Depth_9,3,14.1
362.66666667,SM_Depth_1,0.05,29.8
362.66666667,SM_Depth_2,0.1,23.4
362.66666667,SM_Depth_3,0.2,25.8
362.66666667,SM_Depth_4,0.5,18.6
362.66666667,SM_Depth_5,1,11.2
362.66666667,SM_Depth_7,2.5,4.5
362.66666667,SM_Depth_6,2,7.9
362.66666667,SM_Depth_8,2.7,5.5
362.66666667,SM_Depth_9,3,14.1
362.67708333,SM_Depth_1,0.05,29.8
362.67708333,SM_Depth_2,0.1,23.4
362.67708333,SM_Depth_3,0.2,25.8
362.67708333,SM_Depth_4,0.5,18.6
362.67708333,SM_Depth_5,1,11.2
362.67708333,SM_Depth_7,2.5,4.5
362.67708333,SM_Depth_6,2,7.9
362.67708333,SM_Depth_8,2.7,5.5
362.67708333,SM_Depth_9,3,14.1
362.6875,SM_Depth_1,0.05,29.7
362.6875,SM_Depth_2,0.1,23.4
362.6875,SM_Depth_3,0.2,25.8
362.6875,SM_Depth_4,0.5,18.6
362.6875,SM_Depth_5,1,11.2
362.6875,SM_Depth_7,2.5,4.5
362.6875,SM_Depth_6,2,7.9
362.6875,SM_Depth_8,2.7,5.5
362.6875,SM_Depth_9,3,14.1
362.69791667,SM_Depth_1,0.05,29.7
362.69791667,SM_Depth_2,0.1,23.4
362.69791667,SM_Depth_3,0.2,25.8
362.69791667,SM_Depth_4,0.5,18.6
362.69791667,SM_Depth_5,1,11.2
362.69791667,SM_Depth_7,2.5,4.5
362.69791667,SM_Depth_6,2,7.9
362.69791667,SM_Depth_8,2.7,5.5
362.69791667,SM_Depth_9,3,14.1
362.70833333,SM_Depth_1,0.05,29.7
362.70833333,SM_Depth_2,0.1,23.4
362.70833333,SM_Depth_3,0.2,25.8
362.70833333,SM_Depth_4,0.5,18.6
362.70833333,SM_Depth_5,1,11.2
362.70833333,SM_Depth_7,2.5,4.5
362.70833333,SM_Depth_6,2,7.9
362.70833333,SM_Depth_8,2.7,5.5
362.70833333,SM_Depth_9,3,14.1
362.71875,SM_Depth_1,0.05,29.7
362.71875,SM_Depth_2,0.1,23.4
362.71875,SM_Depth_3,0.2,25.8
362.71875,SM_Depth_4,0.5,18.6
362.71875,SM_Depth_5,1,11.2
362.71875,SM_Depth_7,2.5,4.5
362.71875,SM_Depth_6,2,7.9
362.71875,SM_Depth_8,2.7,5.5
362.71875,SM_Depth_9,3,14.1
362.72916667,SM_Depth_1,0.05,29.7
362.72916667,SM_Depth_2,0.1,23.3
362.72916667,SM_Depth_3,0.2,25.8
362.72916667,SM_Depth_4,0.5,18.6
362.72916667,SM_Depth_5,1,11.2
362.72916667,SM_Depth_7,2.5,4.5
362.72916667,SM_Depth_6,2,7.9
362.72916667,SM_Depth_8,2.7,5.5
362.72916667,SM_Depth_9,3,14.1
362.73958333,SM_Depth_1,0.05,29.7
362.73958333,SM_Depth_2,0.1,23.3
362.73958333,SM_Depth_3,0.2,25.8
362.73958333,SM_Depth_4,0.5,18.6
362.73958333,SM_Depth_5,1,11.2
362.73958333,SM_Depth_7,2.5,4.5
362.73958333,SM_Depth_6,2,7.9
362.73958333,SM_Depth_8,2.7,5.5
362.73958333,SM_Depth_9,3,14.1
362.75,SM_Depth_1,0.05,29.7
362.75,SM_Depth_2,0.1,23.3
362.75,SM_Depth_3,0.2,25.8
362.75,SM_Depth_4,0.5,18.6
362.75,SM_Depth_5,1,11.2
362.75,SM_Depth_7,2.5,4.5
362.75,SM_Depth_6,2,7.9
362.75,SM_Depth_8,2.7,5.5
362.75,SM_Depth_9,3,14.1
362.76041667,SM_Depth_1,0.05,29.7
362.76041667,SM_Depth_2,0.1,23.3
362.76041667,SM_Depth_3,0.2,25.8
362.76041667,SM_Depth_4,0.5,18.6
362.76041667,SM_Depth_5,1,11.2
362.76041667,SM_Depth_7,2.5,4.5
362.76041667,SM_Depth_6,2,7.9
362.76041667,SM_Depth_8,2.7,5.5
362.76041667,SM_Depth_9,3,14.1
362.77083333,SM_Depth_1,0.05,29.7
362.77083333,SM_Depth_2,0.1,23.3
362.77083333,SM_Depth_3,0.2,25.8
362.77083333,SM_Depth_4,0.5,18.6
362.77083333,SM_Depth_5,1,11.2
362.77083333,SM_Depth_7,2.5,4.5
362.77083333,SM_Depth_6,2,7.9
362.77083333,SM_Depth_8,2.7,5.5
362.77083333,SM_Depth_9,3,14.1
362.78125,SM_Depth_1,0.05,29.7
362.78125,SM_Depth_2,0.1,23.3
362.78125,SM_Depth_3,0.2,25.8
362.78125,SM_Depth_4,0.5,18.6
362.78125,SM_Depth_5,1,11.2
362.78125,SM_Depth_7,2.5,4.5
362.78125,SM_Depth_6,2,7.9
362.78125,SM_Depth_8,2.7,5.5
362.78125,SM_Depth_9,3,14.1
362.79166667,SM_Depth_1,0.05,29.7
362.79166667,SM_Depth_2,0.1,23.3
362.79166667,SM_Depth_3,0.2,25.8
362.79166667,SM_Depth_4,0.5,18.6
362.79166667,SM_Depth_5,1,11.2
362.79166667,SM_Depth_7,2.5,4.5
362.79166667,SM_Depth_6,2,7.9
362.79166667,SM_Depth_8,2.7,5.5
362.79166667,SM_Depth_9,3,14.1
362.80208333,SM_Depth_1,0.05,29.7
362.80208333,SM_Depth_2,0.1,23.3
362.80208333,SM_Depth_3,0.2,25.8
362.80208333,SM_Depth_4,0.5,18.6
362.80208333,SM_Depth_5,1,11.2
362.80208333,SM_Depth_7,2.5,4.5
362.80208333,SM_Depth_6,2,7.9
362.80208333,SM_Depth_8,2.7,5.5
362.80208333,SM_Depth_9,3,14.1
362.8125,SM_Depth_1,0.05,29.7
362.8125,SM_Depth_2,0.1,23.3
362.8125,SM_Depth_3,0.2,25.8
362.8125,SM_Depth_4,0.5,18.6
362.8125,SM_Depth_5,1,11.2
362.8125,SM_Depth_7,2.5,4.5
362.8125,SM_Depth_6,2,7.9
362.8125,SM_Depth_8,2.7,5.5
362.8125,SM_Depth_9,3,14.1
362.82291667,SM_Depth_1,0.05,29.7
362.82291667,SM_Depth_2,0.1,23.3
362.82291667,SM_Depth_3,0.2,25.8
362.82291667,SM_Depth_4,0.5,18.6
362.82291667,SM_Depth_5,1,11.2
362.82291667,SM_Depth_7,2.5,4.5
362.82291667,SM_Depth_6,2,7.9
362.82291667,SM_Depth_8,2.7,5.5
362.82291667,SM_Depth_9,3,14.1
362.83333333,SM_Depth_1,0.05,29.6
362.83333333,SM_Depth_2,0.1,23.3
362.83333333,SM_Depth_3,0.2,25.8
362.83333333,SM_Depth_4,0.5,18.6
362.83333333,SM_Depth_5,1,11.2
362.83333333,SM_Depth_7,2.5,4.5
362.83333333,SM_Depth_6,2,7.9
362.83333333,SM_Depth_8,2.7,5.5
362.83333333,SM_Depth_9,3,14.1
362.84375,SM_Depth_1,0.05,29.6
362.84375,SM_Depth_2,0.1,23.3
362.84375,SM_Depth_3,0.2,25.8
362.84375,SM_Depth_4,0.5,18.6
362.84375,SM_Depth_5,1,11.2
362.84375,SM_Depth_7,2.5,4.5
362.84375,SM_Depth_6,2,7.9
362.84375,SM_Depth_8,2.7,5.5
362.84375,SM_Depth_9,3,14.1
362.85416667,SM_Depth_1,0.05,29.6
362.85416667,SM_Depth_2,0.1,23.3
362.85416667,SM_Depth_3,0.2,25.8
362.85416667,SM_Depth_4,0.5,18.6
362.85416667,SM_Depth_5,1,11.2
362.85416667,SM_Depth_7,2.5,4.5
362.85416667,SM_Depth_6,2,7.9
362.85416667,SM_Depth_8,2.7,5.5
362.85416667,SM_Depth_9,3,14.1
362.86458333,SM_Depth_1,0.05,29.6
362.86458333,SM_Depth_2,0.1,23.3
362.86458333,SM_Depth_3,0.2,25.8
362.86458333,SM_Depth_4,0.5,18.6
362.86458333,SM_Depth_5,1,11.2
362.86458333,SM_Depth_7,2.5,4.5
362.86458333,SM_Depth_6,2,7.9
362.86458333,SM_Depth_8,2.7,5.5
362.86458333,SM_Depth_9,3,14.1
362.875,SM_Depth_1,0.05,29.6
362.875,SM_Depth_2,0.1,23.3
362.875,SM_Depth_3,0.2,25.8
362.875,SM_Depth_4,0.5,18.6
362.875,SM_Depth_5,1,11.2
362.875,SM_Depth_7,2.5,4.5
362.875,SM_Depth_6,2,7.9
362.875,SM_Depth_8,2.7,5.5
362.875,SM_Depth_9,3,14.1
362.88541667,SM_Depth_1,0.05,29.6
362.88541667,SM_Depth_2,0.1,23.3
362.88541667,SM_Depth_3,0.2,25.8
362.88541667,SM_Depth_4,0.5,18.6
362.88541667,SM_Depth_5,1,11.2
362.88541667,SM_Depth_7,2.5,4.5
362.88541667,SM_Depth_6,2,7.9
362.88541667,SM_Depth_8,2.7,5.5
362.88541667,SM_Depth_9,3,14.1
362.89583333,SM_Depth_1,0.05,29.6
362.89583333,SM_Depth_2,0.1,23.3
362.89583333,SM_Depth_3,0.2,25.8
362.89583333,SM_Depth_4,0.5,18.6
362.89583333,SM_Depth_5,1,11.2
362.89583333,SM_Depth_7,2.5,4.5
362.89583333,SM_Depth_6,2,7.9
362.89583333,SM_Depth_8,2.7,5.5
362.89583333,SM_Depth_9,3,14.1
362.90625,SM_Depth_1,0.05,29.6
362.90625,SM_Depth_2,0.1,23.3
362.90625,SM_Depth_3,0.2,25.8
362.90625,SM_Depth_4,0.5,18.6
362.90625,SM_Depth_5,1,11.2
362.90625,SM_Depth_7,2.5,4.5
362.90625,SM_Depth_6,2,7.9
362.90625,SM_Depth_8,2.7,5.5
362.90625,SM_Depth_9,3,14.1
362.91666667,SM_Depth_1,0.05,29.6
362.91666667,SM_Depth_2,0.1,23.3
362.91666667,SM_Depth_3,0.2,25.8
362.91666667,SM_Depth_4,0.5,18.6
362.91666667,SM_Depth_5,1,11.2
362.91666667,SM_Depth_7,2.5,4.5
362.91666667,SM_Depth_6,2,7.9
362.91666667,SM_Depth_8,2.7,5.5
362.91666667,SM_Depth_9,3,14.1
362.92708333,SM_Depth_1,0.05,29.6
362.92708333,SM_Depth_2,0.1,23.3
362.92708333,SM_Depth_3,0.2,25.8
362.92708333,SM_Depth_4,0.5,18.6
362.92708333,SM_Depth_5,1,11.2
362.92708333,SM_Depth_7,2.5,4.5
362.92708333,SM_Depth_6,2,7.9
362.92708333,SM_Depth_8,2.7,5.5
362.92708333,SM_Depth_9,3,14.1
362.9375,SM_Depth_1,0.05,29.6
362.9375,SM_Depth_2,0.1,23.3
362.9375,SM_Depth_3,0.2,25.8
362.9375,SM_Depth_4,0.5,18.6
362.9375,SM_Depth_5,1,11.2
362.9375,SM_Depth_7,2.5,4.5
362.9375,SM_Depth_6,2,7.9
362.9375,SM_Depth_8,2.7,5.5
362.9375,SM_Depth_9,3,14.1
362.94791667,SM_Depth_1,0.05,29.6
362.94791667,SM_Depth_2,0.1,23.3
362.94791667,SM_Depth_3,0.2,25.8
362.94791667,SM_Depth_4,0.5,18.6
362.94791667,SM_Depth_5,1,11.2
362.94791667,SM_Depth_7,2.5,4.5
362.94791667,SM_Depth_6,2,7.9
362.94791667,SM_Depth_8,2.7,5.5
362.94791667,SM_Depth_9,3,14.1
362.95833333,SM_Depth_1,0.05,29.6
362.95833333,SM_Depth_2,0.1,23.3
362.95833333,SM_Depth_3,0.2,25.8
362.95833333,SM_Depth_4,0.5,18.6
362.95833333,SM_Depth_5,1,11.2
362.95833333,SM_Depth_7,2.5,4.5
362.95833333,SM_Depth_6,2,7.9
362.95833333,SM_Depth_8,2.7,5.5
362.95833333,SM_Depth_9,3,14.1
362.96875,SM_Depth_1,0.05,29.6
362.96875,SM_Depth_2,0.1,23.3
362.96875,SM_Depth_3,0.2,25.8
362.96875,SM_Depth_4,0.5,18.6
362.96875,SM_Depth_5,1,11.2
362.96875,SM_Depth_7,2.5,4.5
362.96875,SM_Depth_6,2,7.9
362.96875,SM_Depth_8,2.7,5.5
362.96875,SM_Depth_9,3,14.1
362.97916667,SM_Depth_1,0.05,29.6
362.97916667,SM_Depth_2,0.1,23.3
362.97916667,SM_Depth_3,0.2,25.8
362.97916667,SM_Depth_4,0.5,18.6
362.97916667,SM_Depth_5,1,11.2
362.97916667,SM_Depth_7,2.5,4.5
362.97916667,SM_Depth_6,2,7.9
362.97916667,SM_Depth_8,2.7,5.5
362.97916667,SM_Depth_9,3,14.1
362.98958333,SM_Depth_1,0.05,29.6
362.98958333,SM_Depth_2,0.1,23.3
362.98958333,SM_Depth_3,0.2,25.8
362.98958333,SM_Depth_4,0.5,18.6
362.98958333,SM_Depth_5,1,11.2
362.98958333,SM_Depth_7,2.5,4.5
362.98958333,SM_Depth_6,2,7.9
362.98958333,SM_Depth_8,2.7,5.5
362.98958333,SM_Depth_9,3,14.1
363,SM_Depth_1,0.05,29.6
363,SM_Depth_2,0.1,23.3
363,SM_Depth_3,0.2,25.8
363,SM_Depth_4,0.5,18.6
363,SM_Depth_5,1,11.2
363,SM_Depth_7,2.5,4.5
363,SM_Depth_6,2,7.9
363,SM_Depth_8,2.7,5.5
363,SM_Depth_9,3,14.1
363.01041667,SM_Depth_1,0.05,29.6
363.01041667,SM_Depth_2,0.1,23.3
363.01041667,SM_Depth_3,0.2,25.8
363.01041667,SM_Depth_4,0.5,18.6
363.01041667,SM_Depth_5,1,11.2
363.01041667,SM_Depth_7,2.5,4.5
363.01041667,SM_Depth_6,2,7.9
363.01041667,SM_Depth_8,2.7,5.5
363.01041667,SM_Depth_9,3,14.1
363.02083333,SM_Depth_1,0.05,31.5
363.02083333,SM_Depth_2,0.1,23.5
363.02083333,SM_Depth_3,0.2,25.8
363.02083333,SM_Depth_4,0.5,18.6
363.02083333,SM_Depth_5,1,11.2
363.02083333,SM_Depth_7,2.5,4.5
363.02083333,SM_Depth_6,2,7.9
363.02083333,SM_Depth_8,2.7,5.5
363.02083333,SM_Depth_9,3,14.1
363.03125,SM_Depth_1,0.05,31.4
363.03125,SM_Depth_2,0.1,23.7
363.03125,SM_Depth_3,0.2,25.8
363.03125,SM_Depth_4,0.5,18.6
363.03125,SM_Depth_5,1,11.2
363.03125,SM_Depth_7,2.5,4.5
363.03125,SM_Depth_6,2,7.9
363.03125,SM_Depth_8,2.7,5.5
363.03125,SM_Depth_9,3,14.1
363.04166667,SM_Depth_1,0.05,32.0
363.04166667,SM_Depth_2,0.1,23.7
363.04166667,SM_Depth_3,0.2,26.0
363.04166667,SM_Depth_4,0.5,18.6
363.04166667,SM_Depth_5,1,11.2
363.04166667,SM_Depth_7,2.5,4.5
363.04166667,SM_Depth_6,2,7.9
363.04166667,SM_Depth_8,2.7,5.5
363.04166667,SM_Depth_9,3,14.1
363.05208333,SM_Depth_1,0.05,32.5
363.05208333,SM_Depth_2,0.1,23.7
363.05208333,SM_Depth_3,0.2,26.1
363.05208333,SM_Depth_4,0.5,18.6
363.05208333,SM_Depth_5,1,11.2
