drel,Campaign,d13C
-7.23993055555556,ambient,-10.688011259690809
-7.19825231481482,ambient,-10.37281268586413
-7.15659722222222,ambient,-10.407594824427987
-7.11493055555556,ambient,-10.46365740101457
-7.07326388888889,ambient,-10.57502754788003
-6.28157407407407,ambient,-9.817114689173483
-6.23993055555556,ambient,-9.777800746092439
-6.19825231481482,ambient,-9.489403053713374
-6.15657407407407,ambient,-9.582093396425284
-6.11491898148148,ambient,-9.324723754034354
-6.07324074074074,ambient,-9.539390192436773
-5.28157407407407,ambient,-10.130035014292327
-5.23990740740741,ambient,-9.848911928221646
-5.19825231481482,ambient,-9.939814676180553
-5.15658564814815,ambient,-10.091405168224899
-5.11491898148148,ambient,-10.058459057457164
-5.07326388888889,ambient,-9.777070935314898
-4.28158564814815,ambient,-10.046378719145192
-4.23993055555556,ambient,-10.220827266230916
-4.19824074074074,ambient,-9.845592746225314
-4.15658564814815,ambient,-9.807259301450571
-4.11493055555556,ambient,-9.991248301563285
-4.07322916666667,ambient,-9.94847822127444
-3.2815625,ambient,-10.112611797077516
-3.23990740740741,ambient,-10.439471261166338
-3.19822916666667,ambient,-10.597829622106113
-3.1565625,ambient,-10.298890578028242
-3.11489583333333,ambient,-10.222197293399205
-3.07325231481481,ambient,-10.305238056112625
-2.28157407407407,ambient,-11.269134419906427
-2.23993055555556,ambient,-11.03471211982918
-2.19826388888889,ambient,-10.60339189607769
-2.15658564814815,ambient,-10.201360188103378
-2.11491898148148,ambient,-9.675290291098626
-2.07324074074074,ambient,-9.254304825681228
-1.28158564814815,ambient,-8.855728964531949
-1.23990740740741,ambient,-8.536024863326395
-1.19826388888889,ambient,-8.401622098511968
-1.15658564814815,ambient,-8.365841051913613
-1.11491898148148,ambient,-8.221819986753417
-1.07325231481481,ambient,-8.001588206565778
-0.281585648148148,ambient,-10.791689638364772
-0.239895833333333,ambient,-10.679660987555035
-0.198240740740741,ambient,-10.63867370230679
-0.156585648148148,ambient,-10.53458670719053
-0.114918981481481,ambient,-10.468744436505704
-0.0732407407407407,ambient,-10.305224620638391
0.718622685185185,ambient,9.325020079719154
0.760081018518519,ambient,9.436838763289298
0.801759259259259,ambient,9.16467388601478
0.843414351851852,ambient,9.209280682560257
0.885092592592593,ambient,8.557619437574795
0.926747685185185,ambient,8.232649853011946
1.71841435185185,ambient,-2.5035901647272265
1.76009259259259,ambient,-2.5070502377004704
1.80174768518519,ambient,-1.8645446447286176
1.84341435185185,ambient,-1.8611561357304112
1.88508101851852,ambient,-1.6093515089642345
1.92675925925926,ambient,-1.0719267582900525
2.71841435185185,ambient,-3.0323873121368816
2.76008101851852,ambient,-2.789734494567994
2.80174768518519,ambient,-2.403235706649779
2.84340277777778,ambient,-2.560995723398235
2.88506944444444,ambient,-2.0903282239729695
2.92674768518519,ambient,-2.4022198298196624
3.7184375,ambient,-3.9108691089595595
3.76010416666667,ambient,-3.4904930469524897
3.80178240740741,ambient,-3.984764303947423
3.84342592592593,ambient,-4.6639691688506595
3.88511574074074,ambient,-3.9731625205602903
3.92675925925926,ambient,-4.205590188775792
4.71840277777778,ambient,-4.060180524708316
4.76008101851852,ambient,-4.355137687267295
4.80173611111111,ambient,-4.432096178004897
4.84342592592593,ambient,-4.4774644103058465
4.88506944444444,ambient,-5.189034598670096
4.92674768518518,ambient,-5.423369212000957
5.71842592592593,ambient,-7.075610548403377
5.76009259259259,ambient,-6.922046582513201
5.80174768518518,ambient,-7.359148572078386
5.84341435185185,ambient,-7.910064874533399
5.88510416666667,ambient,-7.596727248826367
5.92675925925926,ambient,-7.573887339440313
6.71841435185185,ambient,-6.652683315202017
6.76009259259259,ambient,-6.971749825151712
6.80174768518518,ambient,-6.4034519322108
6.8434375,ambient,-6.325068889242093
6.88508101851852,ambient,-6.541718167666571
6.92674768518518,ambient,-6.81995726326216
7.71841435185185,ambient,-7.101685081669307
7.76010416666667,ambient,-7.193541378930793
7.80173611111111,ambient,-6.988910026787788
7.84341435185185,ambient,-6.827397094871806
7.88508101851852,ambient,-7.2499267459665075
7.92675925925926,ambient,-7.2338943240919065
8.71842592592593,ambient,-7.349133258803332
8.76008101851852,ambient,-6.971169808694706
8.80175925925926,ambient,-6.901401639479475
8.8434375,ambient,-7.475952607195048
8.88508101851852,ambient,-7.3665064082394975
8.92675925925926,ambient,-7.810825386914304
9.71842592592593,ambient,NA
9.76008101851852,ambient,NA
9.80175925925926,ambient,NA
9.8434375,ambient,NA
9.88509259259259,ambient,NA
9.92675925925926,ambient,NA
10.7184143518519,ambient,-6.640463658955801
10.7600810185185,ambient,-6.459509024823405
10.8017476851852,ambient,-5.906835043900365
10.8434259259259,ambient,-6.001863409194141
10.8850925925926,ambient,-5.891661696770082
10.9267476851852,ambient,-5.7674734462839385
11.7184027777778,ambient,-9.752425008656761
11.7600925925926,ambient,-9.597985041106373
11.8017708333333,ambient,-9.476862201800813
11.8434143518519,ambient,-9.37287890295299
11.8850694444444,ambient,-9.36050140264811
11.9267361111111,ambient,-9.271729013611282
12.7184027777778,ambient,-9.359263719685238
12.7600925925926,ambient,-9.218852006512574
12.8017592592593,ambient,-9.215719823525223
12.8434143518519,ambient,-9.312766180796807
12.8850925925926,ambient,-9.282559566692957
12.9267592592593,ambient,-9.29827594977819
13.7184259259259,ambient,-9.507461900599889
13.7600925925926,ambient,-9.39808949880649
13.8017476851852,ambient,-9.415936992536473
13.8434259259259,ambient,-9.363312072372914
13.8850925925926,ambient,-9.32667759875671
13.9267476851852,ambient,-9.536567667106494
14.7184143518519,ambient,-9.311739330782494
14.7600925925926,ambient,-9.278581931477285
14.8017361111111,ambient,-9.13339777807374
14.8434143518519,ambient,-9.140343289531017
14.8850810185185,ambient,-9.136889687027239
14.9267361111111,ambient,-9.15713386681853
15.7184259259259,ambient,-9.117846069762106
15.7600925925926,ambient,-9.102283783865087
15.8017708333333,ambient,-9.099972540029095
15.8434259259259,ambient,-9.206401857388736
15.8850925925926,ambient,-9.253645847672553
15.9267476851852,ambient,-9.209893590933993
16.7184259259259,ambient,-9.151920886069593
16.7601041666667,ambient,-9.318946137894248
16.8017592592593,ambient,-9.459117597099022
16.8434143518519,ambient,-9.448026627943815
16.8850810185185,ambient,-9.409272574058354
16.9267592592593,ambient,-9.388861188105013
17.7184143518519,ambient,-8.29766202357183
17.7600810185185,ambient,-8.367045277416796
17.8017361111111,ambient,-8.262787662726666
17.8434259259259,ambient,-8.224156902370003
17.8850810185185,ambient,-8.400659890877108
17.9267592592593,ambient,-8.342333511182256
18.7184143518519,ambient,-9.065255432352622
18.7600810185185,ambient,-9.132591911384685
18.8017361111111,ambient,-8.953866786097855
18.8434143518519,ambient,-8.774497720641993
18.8850694444444,ambient,-9.058497903283993
18.9267476851852,ambient,-9.012769040757519
19.7184259259259,ambient,-9.546120130911449
19.7600810185185,ambient,NA
19.8017476851852,ambient,-9.42110355930539
19.8434143518519,ambient,-9.484774105563222
19.8850925925926,ambient,NA
19.9267708333333,ambient,NA
20.7184143518519,ambient,-9.561445752561713
20.7600925925926,ambient,-9.515523979190016
20.8017476851852,ambient,-9.329433545496112
20.8434143518519,ambient,-9.571255814322871
20.8850925925926,ambient,-9.468937389791213
20.9267708333333,ambient,-9.472529181071776
21.7184375,ambient,-8.367589650152496
21.7600810185185,ambient,-8.336875286352342
21.8017824074074,ambient,NA
22.7184375,ambient,-7.631376222340674
22.7601041666667,ambient,-7.975270663526483
22.8017708333333,ambient,-8.03937350774946
22.8434259259259,ambient,-8.119740455281999
22.8850810185185,ambient,-8.344606362404402
22.9267476851852,ambient,-8.489354118599275
23.7184143518519,ambient,-9.014716968671753
23.7600925925926,ambient,-8.868165965195473
23.8017592592593,ambient,-8.83957492763298
23.8434143518519,ambient,-9.015233854117433
23.8850810185185,ambient,-8.76472375014789
23.9267361111111,ambient,-8.682610539272364
24.7184375,ambient,-9.06216799718829
24.7600925925926,ambient,-8.620183364676148
24.8017708333333,ambient,-8.614848038270704
24.8434375,ambient,-8.850928681089208
24.8851041666667,ambient,-9.161905261750576
24.9267824074074,ambient,-9.329444864332693
25.7184143518519,ambient,-9.7315819431324
25.7600925925926,ambient,-9.803566690437291
25.8017592592593,ambient,-9.798577320582012
25.8434259259259,ambient,-9.745406501238056
25.8850925925926,ambient,-9.58696742980368
25.9267476851852,ambient,-9.814940455749323
26.7184259259259,ambient,NA
26.7600925925926,ambient,NA
26.8017476851852,ambient,NA
26.8434143518519,ambient,NA
26.8850925925926,ambient,NA
26.9267592592593,ambient,NA
27.7187731481481,ambient,-9.277383295575778
27.7600810185185,ambient,-9.79836194145208
27.8017592592593,ambient,-9.468929476066169
27.8434259259259,ambient,-9.68290469053978
27.8851041666667,ambient,-9.335567184918748
27.9267476851852,ambient,-9.506755345973406
28.7187615740741,ambient,-9.353853231362942
29.7187731481481,ambient,NA
29.7600925925926,ambient,-9.381255334803415
29.8017592592593,ambient,-9.504976031609884
29.8434375,ambient,-9.623696181868107
29.8850810185185,ambient,-9.605514689652843
29.9267708333333,ambient,-9.60895303162287
30.7187731481481,ambient,-9.431178949791132
30.7600925925926,ambient,-9.542162415478714
30.8017708333333,ambient,-9.745679120141219
30.8434143518519,ambient,-9.731413126413855
30.8850925925926,ambient,-9.846868802123533
30.9267708333333,ambient,-9.86413887153271
31.7184259259259,ambient,-8.601946849204374
31.7601041666667,ambient,-8.715218041748157
31.8017708333333,ambient,-8.890198269860186
31.8434375,ambient,-8.808440601352462
31.8850925925926,ambient,-8.68779825409654
31.9267824074074,ambient,-8.852429047756265
32.7600925925926,ambient,-9.336044064337003
32.8018402777778,ambient,-9.699776462111505
32.8434837962963,ambient,-9.295027134857984
32.8851736111111,ambient,-9.833422196682424
32.9268055555556,ambient,-9.912777978424174
33.7600925925926,ambient,-8.025345602092663
33.8017592592593,ambient,-8.036153162924794
33.8434259259259,ambient,-8.04711922264502
33.8850925925926,ambient,-8.105430358708169
33.9267361111111,ambient,-8.16483078157966
34.7600810185185,ambient,-7.634515483325351
34.8017592592593,ambient,-7.503350372455313
34.8434375,ambient,-7.594342801008688
34.8850810185185,ambient,-7.5376646492950155
34.9267592592593,ambient,-7.708813640238281
35.7600925925926,ambient,-7.457313589315129
35.8017592592593,ambient,-7.579917424296997
35.8434259259259,ambient,-7.477399945462088
35.8850925925926,ambient,-7.570463855119026
35.9267824074074,ambient,-7.556336154538427
36.7600925925926,ambient,-7.582110600001857
36.8017592592593,ambient,-7.563958641904161
36.8434259259259,ambient,-7.803680672268164
36.8850810185185,ambient,-7.902610361884002
36.9267476851852,ambient,-8.052284992791009
37.7600925925926,ambient,-9.689094871597348
37.8017708333333,ambient,-9.971496613649773
37.8434143518519,ambient,-10.338030749074246
37.8850925925926,ambient,-10.368512522579152
37.9267476851852,ambient,-10.65345795180879
38.7600925925926,ambient,-10.538000418680017
38.8017476851852,ambient,-10.587252355368314
38.8434259259259,ambient,-10.347852150054013
38.8850810185185,ambient,-10.46789137471076
38.9267592592593,ambient,-10.259836822718832
-9.27325231481482,drought,-8.804614718734666
-9.23157407407407,drought,-8.587812779221771
-9.18990740740741,drought,-8.96519265018975
-9.14822916666667,drought,-9.0169416461429
-9.10657407407407,drought,-8.99167652329417
-8.27324074074074,drought,-10.331064377163408
-8.23157407407407,drought,-10.462310146817286
-8.18990740740741,drought,-10.259493629785851
-8.14822916666667,drought,-10.295888608364743
-8.10657407407407,drought,-10.777095162694064
-7.27324074074074,drought,-9.294320406357535
-7.2315625,drought,-9.476384079266563
-7.18990740740741,drought,-9.695973763880607
-7.14824074074074,drought,-9.977727110809436
-7.1065625,drought,-10.026846985874787
-6.27322916666667,drought,-9.637440780674018
-6.23157407407407,drought,-9.607601923728843
-6.18988425925926,drought,-9.975631387817543
-6.14821759259259,drought,-10.26525000165528
-6.10655092592593,drought,-10.583754593416105
-5.27324074074074,drought,-10.200201075232494
-5.23155092592593,drought,-10.12993303844928
-5.18990740740741,drought,-10.02331808030457
-5.14824074074074,drought,-10.20184610403857
-5.10657407407407,drought,-10.345601976027078
-4.27325231481481,drought,-9.377029735847332
-4.2315625,drought,-9.383743420227088
-4.18990740740741,drought,-9.214246282182824
-4.14825231481481,drought,-9.279448862663429
-4.1065625,drought,-9.306539952449745
-3.27322916666667,drought,NA
-3.2315625,drought,NA
-3.18989583333333,drought,NA
-3.14822916666667,drought,NA
-3.10655092592593,drought,NA
-2.27324074074074,drought,-8.898022587624848
-2.23157407407407,drought,-8.994290737779707
-2.18988425925926,drought,-9.0381794733365
-2.14822916666667,drought,-9.102793804541824
-2.1065625,drought,-8.826410967853288
-1.27324074074074,drought,-9.11117792907419
-1.2315625,drought,-8.899035301398833
-1.18987268518519,drought,-9.24952052237988
-1.14822916666667,drought,-8.922861648000996
-1.1065625,drought,-9.142933323274749
-0.273229166666667,drought,-9.517077034043613
-0.231550925925926,drought,-9.618374905795315
-0.189884259259259,drought,-9.783769803122306
-0.148240740740741,drought,-9.667086278559333
-0.106550925925926,drought,-9.87901530731421
0.726759259259259,drought,6.370422850591051
0.768414351851852,drought,4.993030367396699
0.810081018518519,drought,3.7827147872292812
0.851770833333333,drought,2.714091787432965
0.8934375,drought,1.8440051427938773
1.72674768518519,drought,-5.164275736449467
1.76842592592593,drought,-5.275455666567167
1.81009259259259,drought,-5.391978536674179
1.85175925925926,drought,-5.2070135931880674
1.89342592592593,drought,-5.148709627168989
2.72677083333333,drought,-6.40294512882698
2.7684375,drought,-6.6460947975858
2.81009259259259,drought,-6.381933362503858
2.85175925925926,drought,-6.860230480455048
2.89342592592593,drought,-6.763534233102481
3.72675925925926,drought,-7.033944987544798
3.76844907407407,drought,-7.065990101284777
3.81010416666667,drought,-7.067424539225179
3.85175925925926,drought,-7.137791759581534
3.8934375,drought,-7.125842102768713
4.72675925925926,drought,-6.1660009200940635
4.76844907407407,drought,-6.065373751884861
4.81011574074074,drought,-5.746637481832687
4.85175925925926,drought,-6.075939298327315
4.89342592592593,drought,-5.685950977288165
5.72678240740741,drought,-4.703635153995025
5.76842592592593,drought,-4.771603562459914
5.81011574074074,drought,-4.7423992749186645
5.85177083333333,drought,-4.566776228145395
5.89342592592593,drought,-4.357751036284871
6.72677083333333,drought,-5.813691933356564
6.76844907407407,drought,-6.017403537804858
6.81015046296296,drought,-5.932831859247212
6.85177083333333,drought,-5.994286743495964
6.8934375,drought,-6.166385103358783
7.72674768518519,drought,-8.174447966611966
7.76842592592593,drought,-8.125516640589714
7.81008101851852,drought,-9.092498807179446
7.85177083333333,drought,-10.659403816186662
7.89342592592593,drought,-10.687369379222229
8.72675925925926,drought,-9.796376565255462
8.7684375,drought,-10.087881385289633
8.81010416666667,drought,-9.429468670192728
8.85175925925926,drought,-10.095881545482452
8.89342592592593,drought,-9.921590430854165
9.72677083333333,drought,-8.115218087134485
9.7684375,drought,-8.327274458513005
9.81010416666667,drought,-8.256709779030107
9.85178240740741,drought,-8.219946703549967
9.89344907407407,drought,-8.245540820072886
10.7267592592593,drought,-6.978594362433141
10.7684375,drought,-6.895046787328193
10.8101041666667,drought,-6.551019629269209
10.8517824074074,drought,-6.5161393413115984
10.8934259259259,drought,-6.641747678982718
11.7267708333333,drought,-6.820640670672345
11.7684259259259,drought,-6.905917803708002
11.8101041666667,drought,-6.761268045484554
11.8517708333333,drought,-6.998961966692352
11.8934490740741,drought,-6.908559978938321
12.7267708333333,drought,-8.206630744170491
12.7684259259259,drought,-7.958894917650454
12.8100925925926,drought,-8.20294985191914
12.8517476851852,drought,-8.577172387537008
12.8934143518519,drought,-8.70336464044218
13.7267592592593,drought,-8.327889563028384
13.7684375,drought,-8.498226429213274
13.8101041666667,drought,-8.433740637459806
13.8517708333333,drought,-8.248876246404404
13.8934375,drought,-8.549249679365914
14.7267476851852,drought,-7.36688536584893
14.7684143518519,drought,-7.615186737503249
14.8101041666667,drought,-7.362428647935836
14.8517476851852,drought,-7.5104640692439
14.8934143518519,drought,-7.373564195347255
15.7267708333333,drought,-6.768980166432078
15.7684490740741,drought,-6.864175340141847
15.8100925925926,drought,-6.701819253063697
15.8517708333333,drought,-6.701499482364195
15.8934259259259,drought,-6.919084672483212
16.6850925925926,drought,-7.7334507750910895
16.7267592592593,drought,-7.634604003347043
16.7684375,drought,-7.84256991304305
16.8101041666667,drought,-8.01955508761435
16.8517592592593,drought,-7.978004873231791
16.8934259259259,drought,-8.286257915862565
17.6850925925926,drought,-8.279841867174143
17.7267708333333,drought,-8.00652995499067
17.7684490740741,drought,-8.37965575355874
17.8100925925926,drought,-8.234267052544045
17.8517824074074,drought,-8.54850509091945
17.8934259259259,drought,-9.065818018519526
18.6850925925926,drought,-8.120018321231614
18.7267708333333,drought,-8.06506689462598
18.7684259259259,drought,-8.701385036405984
18.8100925925926,drought,-8.973928519879959
18.8517824074074,drought,-9.27243792469589
18.8934375,drought,-8.926163796532457
19.6851041666667,drought,-7.339722263087383
19.7267708333333,drought,-7.442451292176884
19.7684490740741,drought,-7.250222097590548
19.8100925925926,drought,-7.651088649812909
19.8517592592593,drought,-7.404916594903133
19.8934375,drought,-7.5081842253896305
20.6850925925926,drought,-7.312330640339159
20.7267592592593,drought,-7.238008984381407
20.7684143518519,drought,-7.189337840227028
20.8101041666667,drought,-7.208727102250306
20.8517592592593,drought,-7.106465394421482
20.8934375,drought,-7.205565103596307
21.6850925925926,drought,NA
21.7267708333333,drought,-6.950713730408646
21.7684606481481,drought,-6.716406085644213
21.8101041666667,drought,-6.927258407627582
21.8517592592593,drought,-6.9577359672060535
21.8934259259259,drought,-6.898602400802927
22.6851041666667,drought,-9.17336336540281
22.7267708333333,drought,-9.616724745946764
22.7684375,drought,-9.905056090383784
22.8101041666667,drought,-9.751485767065876
22.8517708333333,drought,-10.053544973622099
22.8934375,drought,-10.15921645994729
23.6851157407407,drought,-10.640003209932337
23.7267708333333,drought,-10.713003415626758
23.7684606481481,drought,-10.472827188086438
23.8101041666667,drought,-10.505482888339943
23.8517824074074,drought,-10.863485050739861
23.8934375,drought,-10.476735965418857
24.6851157407407,drought,-7.379136591720094
24.7267824074074,drought,-7.248684667802712
24.7684375,drought,-7.347862517979685
24.8101273148148,drought,-7.045368261963954
24.8517708333333,drought,-7.545847904774609
24.8934606481481,drought,-8.034454349425129
25.6850925925926,drought,-6.781997949448872
25.7267592592593,drought,-6.6719212957892555
25.7684259259259,drought,-6.702311385962034
25.8100810185185,drought,-6.838615519712272
25.8517708333333,drought,-6.790047581504236
25.8934143518519,drought,-7.062427060668702
26.6851041666667,drought,-7.066709736381469
26.7267708333333,drought,-7.351937269122061
26.7684259259259,drought,-7.4017474922845405
26.8101041666667,drought,-7.2760235315551025
26.8517824074074,drought,-7.4353347168028385
26.8934490740741,drought,-7.747195355177757
27.6851157407407,drought,-7.646210608276455
27.7267592592593,drought,-7.508180873458681
27.7684490740741,drought,-7.626777972954661
27.8101157407407,drought,-7.869801636648884
27.8517708333333,drought,-7.918792930070278
27.8934375,drought,-8.162914160949214
28.6851157407407,drought,-8.03496990215965
28.7267708333333,drought,-8.119234944245253
28.7684490740741,drought,-7.8445122186213805
28.8101157407407,drought,-8.038630549523507
28.8517824074074,drought,-8.095561728877732
28.8934490740741,drought,-8.07246894808433
29.6851041666667,drought,-7.212988676097398
29.7267708333333,drought,-7.108200628652369
29.7684490740741,drought,-7.251389965864728
29.8101157407407,drought,-7.263390541018397
29.8517824074074,drought,-7.279278925745704
29.8934490740741,drought,-7.404303255726727
30.6851041666667,drought,-7.420714677178834
30.7267708333333,drought,-7.570157108555602
30.7684375,drought,-7.0764057687755955
30.8101157407407,drought,-7.279359061768538
30.8517824074074,drought,-6.994585597359668
30.8934490740741,drought,-7.354861025491362
31.6850925925926,drought,NA
31.7267592592593,drought,-8.071772927751754
31.7684375,drought,-8.636097433707771
31.8101041666667,drought,-8.182328265938173
31.8517708333333,drought,-8.616264119738345
31.8934375,drought,-8.483829256217422
32.6851273148148,drought,-9.903220072772623
32.7267939814815,drought,-10.018541275396103
32.7684606481481,drought,-9.878990514352255
32.8101388888889,drought,-9.74460484025212
32.8517592592593,drought,-9.868866315067748
32.8934490740741,drought,-10.013264642341557
33.6851041666667,drought,-8.721857091251845
33.7267824074074,drought,-8.547185618255604
33.7684375,drought,-8.918184861275694
33.8100925925926,drought,NA
33.8517592592593,drought,-8.363265802484275
33.8934259259259,drought,-8.29311546342965
35.6850810185185,drought,-8.565303308627769
35.7267476851852,drought,-8.683113481039506
35.7684027777778,drought,-9.079652806191667
35.8100810185185,drought,-9.229627254065184
35.8517361111111,drought,-9.436995739044114
35.8934143518519,drought,-9.39522599863508
36.6850694444444,drought,-8.667053950486618
36.7267476851852,drought,-8.636161636450542
36.7684027777778,drought,-8.68958696138342
36.8100810185185,drought,-8.664083877597571
36.8517361111111,drought,-8.600382837491452
36.8934027777778,drought,-8.630073170130853
37.6850694444444,drought,-8.577193377025344
37.7267361111111,drought,-8.47458557099499
37.7684027777778,drought,-8.780373018321658
37.8100694444444,drought,-8.747622615666526
37.8517361111111,drought,-9.113592205980837
37.8934027777778,drought,-9.019193081186252
39.6850810185185,drought,-7.5128141205368015
39.7267476851852,drought,-7.3953914783486665
39.7684027777778,drought,-7.225262863392729
39.8100694444444,drought,-7.074067718865013
39.8517361111111,drought,-7.440087898139445
39.8934027777778,drought,-7.419613007263995
40.6850810185185,drought,-8.186674141177939
40.7267361111111,drought,-8.169160911362528
40.7684143518519,drought,-8.052267759387274
40.8100694444444,drought,-7.988937300851465
40.8517361111111,drought,-7.842303279364446
40.8934143518519,drought,-7.707801436742061
41.6850694444444,drought,-8.872661722473552
41.7267361111111,drought,-8.809541811128678
41.7684143518519,drought,-8.853223429632319
41.8100694444444,drought,-8.732752108752084
41.8517361111111,drought,-8.70319537717028
41.8934143518519,drought,-8.67954605355908
42.6850694444444,drought,-8.635623778541355
42.7267476851852,drought,-8.63064709664707
42.7684143518519,drought,-8.676854925095245
42.8100694444444,drought,-8.830556451229672
42.8517476851852,drought,-8.940862625205737
42.8934027777778,drought,-8.966681163098924
43.6850810185185,drought,NA
43.7267361111111,drought,NA
43.7684143518519,drought,NA
43.8100810185185,drought,NA
43.8517361111111,drought,NA
43.8934143518519,drought,NA
44.6850810185185,drought,-7.555109905033047
44.7267361111111,drought,-7.429754498584812
44.7684143518519,drought,-8.001847289255121
44.8100694444444,drought,NA
44.8517361111111,drought,-7.821270947383751
44.8934143518519,drought,NA
45.6850810185185,drought,-8.07930932823624
45.7267361111111,drought,-8.326382783456497
45.7684143518519,drought,-8.374056948266537
45.8100694444444,drought,-8.523264445295652
45.8517361111111,drought,-8.624471034796631
45.8934027777778,drought,-8.770314586362147
46.6850694444444,drought,-8.767312019420437
46.7267361111111,drought,-8.967014666738226
46.7684027777778,drought,-8.854347032345668
46.8100694444444,drought,-8.6534143795815055
46.8517361111111,drought,-8.509485910562326
46.8934143518519,drought,-8.45153979724919
47.6850694444444,drought,NA
47.7267476851852,drought,-8.580045946461404
47.7684143518519,drought,-8.849616981481109
47.8100694444444,drought,-8.933221566729786
47.8517361111111,drought,-9.202039322562452
47.8934027777778,drought,-9.443174107478223
48.6850694444444,drought,-9.576219106988633
48.7267476851852,drought,-9.583300925027675
48.7684027777778,drought,-9.724497224113893
48.8100694444444,drought,-9.78108846739044
48.8517361111111,drought,-9.709088365465755
48.8934143518519,drought,-9.659233474411028
49.6850694444444,drought,-9.143203886247687
49.7267361111111,drought,-9.077900828826676
49.7684027777778,drought,-8.651305727187282
49.8100694444444,drought,-8.679422023663577
49.8517476851852,drought,-8.92377948450369
49.8934027777778,drought,-9.096188886236188
50.6850810185185,drought,-9.545758870377846
50.7267361111111,drought,-9.532072947892662
50.7684143518519,drought,-9.6715834788017
50.8100694444444,drought,-9.810033598721683
50.8517476851852,drought,-9.928164169911076
50.8934143518519,drought,-10.00282813095568
51.6850810185185,drought,-9.854794764052528
51.7267476851852,drought,-9.87289880445217
51.7684143518519,drought,-9.784229712873003
51.8100694444444,drought,-9.844410746751091
51.8517476851852,drought,-9.898722074969905
51.8934027777778,drought,-9.985863952693693
52.6850810185185,drought,-9.908636416155574
52.7267361111111,drought,-9.941558250709427
52.7684143518519,drought,-10.023465265373996
52.8100694444444,drought,-9.988562858120824
52.8517361111111,drought,-9.943056790795865
52.8934259259259,drought,-9.952490257351158
53.6850810185185,drought,-9.821569884172373
53.7267476851852,drought,-9.777266829458588
53.7684143518519,drought,-9.93127970827371
53.8100810185185,drought,-10.059247330070994
53.8517476851852,drought,-10.136613466043283
53.8934027777778,drought,-10.037128978569445
54.6850810185185,drought,-9.994087942882778
54.7267476851852,drought,-10.096511242816439
54.7684027777778,drought,-9.98597276736772
54.8100810185185,drought,-10.161703231009234
54.8517476851852,drought,-10.162342703344198
54.8934027777778,drought,-10.173222107952844
55.6850925925926,drought,NA
55.7267476851852,drought,NA
55.7684143518519,drought,NA
55.8100810185185,drought,-10.280421362113238
55.8517361111111,drought,-10.39529988494893
55.8934143518519,drought,-10.485819505953238
56.6850810185185,drought,-10.593211309955393
56.7267361111111,drought,-10.548629375600566
56.7684143518519,drought,-10.491509175564891
56.8100925925926,drought,-10.510640992643184
56.8517476851852,drought,-10.513948644832377
56.8934143518519,drought,-10.26088190253938
57.6850810185185,drought,-10.418290174540644
57.7267361111111,drought,-10.414276267771104
57.7684143518519,drought,-10.441070342004096
57.8100694444444,drought,-10.49786206339223
57.8517361111111,drought,-10.444524537474903
57.8934143518519,drought,-10.570173777507165
58.6850810185185,drought,NA
58.7267361111111,drought,-10.124467577013952
58.7684143518519,drought,-10.248679207156458
58.8100810185185,drought,-10.415205788817254
58.8517361111111,drought,-10.493544248489144
58.8934143518519,drought,-10.527053004884234
59.6850925925926,drought,-10.321915055264638
59.7267476851852,drought,-10.233837814928943
59.7684143518519,drought,NA
59.8100694444444,drought,-10.204457244485933
59.8517476851852,drought,-10.195411243319818
59.8934143518519,drought,-10.336874564225578
60.6850810185185,drought,-10.648611436491704
60.7267476851852,drought,-10.658558508336771
60.7684259259259,drought,-10.620708861236468
60.8100810185185,drought,-10.635266261603588
60.8517476851852,drought,NA
60.8934143518519,drought,-10.779912668705276
61.6850925925926,drought,NA
61.7267361111111,drought,NA
61.7684143518519,drought,NA
61.8100694444444,drought,NA
61.8517476851852,drought,NA
61.8934143518519,drought,NA
62.6850810185185,drought,NA
62.7267476851852,drought,NA
62.7684259259259,drought,NA
62.8100810185185,drought,NA
62.8517476851852,drought,NA
62.8934143518519,drought,NA
63.6850925925926,drought,NA
63.7267361111111,drought,NA
63.7684143518519,drought,NA
63.8100925925926,drought,NA
63.8517361111111,drought,NA
63.8934143518519,drought,NA
64.6850810185185,drought,NA
64.7267476851852,drought,NA
64.7684143518518,drought,NA
64.8100694444445,drought,NA
64.8517476851852,drought,NA
64.8934143518518,drought,NA
65.6850810185185,drought,NA
65.7267476851852,drought,NA
65.7684259259259,drought,NA
65.8100694444445,drought,NA
65.8517476851852,drought,NA
65.8934143518518,drought,NA
66.6850810185185,drought,NA
66.7267476851852,drought,NA
66.7684143518518,drought,NA
66.8100810185185,drought,NA
66.8517476851852,drought,NA
66.8934259259259,drought,NA
67.6850810185185,drought,NA
67.7267476851852,drought,NA
67.7684143518518,drought,NA
67.8100810185185,drought,NA
67.8517476851852,drought,NA
67.8934027777778,drought,NA
68.6850810185185,drought,NA
68.7267592592593,drought,NA
68.7684143518518,drought,NA
68.8100810185185,drought,NA
68.8517476851852,drought,NA
68.8934143518518,drought,NA
